City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
284,adrar,20.5022,-10.0711,15.3,23,100,5.04,MR,1675817686
285,rafai,4.95,23.9167,20.11,26,12,1.39,CF,1675817687
286,lukovetskiy,64.2956,41.9211,0.89,98,100,4.26,RU,1675817688
287,ilulissat,69.2167,-51.1,-23.99,77,100,3.6,GL,1675817688
288,cerkezkoy,41.285,28.0003,-2.9,74,40,6.17,TR,1675817562
289,turayf,31.6725,38.6637,4.14,87,75,9.26,SA,1675817689
290,east london,-33.0153,27.9116,21.66,84,100,5.62,ZA,1675817667
291,inhambane,-23.865,35.3833,25.4,88,12,3.25,MZ,1675817689
292,sheridan,44.8333,-106.9173,4.21,65,0,0.45,US,1675817690
293,francisco beltrao,-26.0811,-53.055,20.23,56,6,0.83,BR,1675817690
294,marsh harbour,26.5412,-77.0636,21.79,62,0,8.15,BS,1675817690
295,saint george,37.1041,-113.5841,12.33,36,0,4.63,US,1675817512
296,sakakah,29.9697,40.2064,9.76,63,6,5.87,SA,1675817555
297,astoria,46.1879,-123.8313,9.36,76,4,3.13,US,1675817580
298,iqaluit,63.7506,-68.5145,-33.15,75,75,0.0,CA,1675817691
299,victoria,22.2855,114.1577,18.47,87,97,4.02,HK,1675817624
300,santa maria,-29.6842,-53.8069,23.61,69,20,1.54,BR,1675817507
301,ballina,-28.8667,153.5667,27.23,71,100,3.81,AU,1675817691
302,biak,-0.9131,122.8766,25.72,80,100,2.25,ID,1675817691
303,caconda,-13.7333,15.0667,15.01,61,100,1.83,AO,1675817692
304,prado,-17.3411,-39.2208,25.43,81,2,4.7,BR,1675817692
305,zelenoborsk,61.4669,64.0333,-24.17,100,100,2.66,RU,1675817692
306,westport,41.1415,-73.3579,4.75,78,40,3.09,US,1675817693
307,dunedin,-45.8742,170.5036,15.04,53,55,7.24,NZ,1675817657
308,zhaotong,27.3167,103.7167,3.9,80,90,1.46,CN,1675817693
309,hasaki,35.7333,140.8333,10.22,70,100,10.33,JP,1675817693
310,bud,39.447,-86.1758,10.81,72,100,2.82,US,1675817694
311,tautira,-17.7333,-149.15,26.65,62,4,2.08,PF,1675817694
312,tiznit,29.5833,-9.5,7.65,91,0,0.23,MA,1675817694
313,cangzhou,38.3167,116.8667,0.61,57,80,2.89,CN,1675817695
314,chapais,49.7834,-74.8492,-6.12,95,100,4.72,CA,1675817695
315,puerto ayacucho,5.6639,-67.6236,28.04,59,94,1.21,VE,1675817695
316,sabya,17.1495,42.6254,24.79,73,1,2.65,SA,1675817696
317,coquimbo,-29.9533,-71.3436,17.85,88,100,2.06,CL,1675817696
318,kruisfontein,-34.0033,24.7314,19.38,82,100,2.1,ZA,1675817696
319,bandar-e lengeh,26.5579,54.8807,19.06,72,94,2.06,IR,1675817697
320,bandarbeyla,9.4942,50.8122,25.08,74,98,7.11,SO,1675817697
321,prince rupert,54.3161,-130.3201,4.05,87,100,11.32,CA,1675817614
322,kavaratti,10.5669,72.642,26.47,70,100,5.02,IN,1675817697
323,teya,60.3778,92.6267,-12.65,97,100,1.32,RU,1675817698
324,pontal do parana,-25.6533,-48.5128,23.71,86,0,1.95,BR,1675817565
325,boyabat,41.4689,34.7667,-5.81,87,100,2.6,TR,1675817698
326,vestmannaeyjar,63.4427,-20.2734,0.26,62,100,15.72,IS,1675817698
327,tral,33.9333,75.1,-1.25,63,31,2.31,IN,1675817699
328,pleshanovo,52.8333,53.4833,-21.44,100,93,2.28,RU,1675817699
329,palimbang,6.2106,124.1894,27.76,73,100,1.75,PH,1675817699
330,kankan,10.3854,-9.3057,26.7,23,20,2.07,GN,1675817700
331,codrington,-38.2667,141.9667,18.99,58,75,6.82,AU,1675817700
332,minab,27.1467,57.0801,19.52,59,47,0.46,IR,1675817701
333,black river,18.0264,-77.8487,24.13,78,0,2.28,JM,1675817702
334,clonakilty,51.6231,-8.8706,4.56,83,66,3.65,IE,1675817703
335,marzuq,14.4,46.4667,16.48,56,5,2.11,YE,1675817704
336,kyra,49.5776,111.9753,-19.81,90,7,1.52,RU,1675817706
337,ostrovnoy,68.0531,39.5131,-0.13,76,5,11.07,RU,1675817708
338,ahipara,-35.1667,173.1667,22.44,53,36,3.18,NZ,1675817710
339,kaniv,49.7518,31.46,-8.0,91,12,2.69,UA,1675817711
340,sangar,63.9242,127.4739,-39.91,97,100,1.14,RU,1675817711
341,harper,4.375,-7.7169,26.21,84,100,3.02,LR,1675817712
342,banda aceh,5.5577,95.3222,25.6,84,97,4.55,ID,1675817712
343,muroto,33.2833,134.15,12.14,64,18,2.95,JP,1675817713
344,praia,14.9215,-23.5087,20.3,60,40,9.26,CV,1675817467
345,adelanto,34.5828,-117.4092,13.73,24,3,1.97,US,1675817713
346,san cristobal,7.7669,-72.225,22.1,77,9,0.7,VE,1675817714
347,saldanha,-33.0117,17.9442,17.03,89,0,6.72,ZA,1675817714
348,laguna,38.421,-121.4238,15.59,57,0,1.54,US,1675817715
349,boende,-0.2167,20.8667,23.86,58,100,0.86,CD,1675817715
350,cockburn town,21.4612,-71.1419,25.48,75,0,10.11,TC,1675817618
351,souris,49.6172,-100.2612,-0.15,88,94,4.55,CA,1675817716
352,namatanai,-3.6667,152.4333,29.55,67,88,4.75,PG,1675817722
353,antofagasta,-23.65,-70.4,21.6,82,100,2.28,CL,1675817538
354,damietta,31.4165,31.8133,9.94,66,40,7.62,EG,1675817732
355,hamilton,39.1834,-84.5333,12.47,87,100,4.12,US,1675817733
356,santiago del estero,-27.7951,-64.2615,31.9,32,39,2.84,AR,1675817733
357,sept-iles,50.2001,-66.3821,-5.71,83,75,9.77,CA,1675817585
358,christchurch,-43.5333,172.6333,23.6,51,12,7.2,NZ,1675817662
359,labuhan,-6.8844,112.2051,24.98,89,100,3.66,ID,1675817731
360,ixtapa,20.7,-105.2,19.81,75,3,0.62,MX,1675817645
361,senno,59.5336,33.9167,-3.74,93,100,4.52,RU,1675817740
362,adelaide,-34.9333,138.6,32.25,35,0,1.79,AU,1675817214
363,jijiang,29.2906,106.2542,12.5,88,100,0.49,CN,1675817751
364,zhigansk,66.7697,123.3711,-45.65,99,100,2.79,RU,1675817752
365,mahibadhoo,3.7833,72.9667,26.95,66,85,2.28,MV,1675817752
366,husavik,66.0449,-17.3389,-4.68,71,92,5.96,IS,1675817752
367,chicama,-7.8447,-79.1469,21.3,73,44,2.97,PE,1675817753
368,kendari,-3.945,122.4989,28.71,70,100,0.81,ID,1675817753
369,yuncheng,35.0231,110.9928,6.62,56,100,2.98,CN,1675817753
370,nago,26.5881,127.9761,19.47,74,51,4.71,JP,1675817754
371,zhangye,38.9342,100.4517,-2.48,50,100,2.42,CN,1675817754
372,skelleftea,64.7507,20.9528,-1.8,93,59,2.57,SE,1675817754
373,bone,51.9669,12.1396,-3.39,87,43,2.13,DE,1675817755
374,tual,-5.6667,132.75,27.38,79,100,10.24,ID,1675817755
375,necochea,-38.5473,-58.7368,22.0,79,31,7.21,AR,1675817755
376,fairbanks,64.8378,-147.7164,-12.27,79,75,1.54,US,1675817561
377,aykhal,66.0,111.5,-38.88,100,96,1.38,RU,1675817756
378,makakilo city,21.3469,-158.0858,26.18,71,100,4.63,US,1675817756
379,ouadda,8.0777,22.4007,22.94,14,14,4.3,CF,1675817756
380,fomboni,-12.28,43.7425,27.86,75,100,5.61,KM,1675817757
381,banganapalle,15.3167,78.2333,20.86,73,8,1.64,IN,1675817757
382,lorengau,-2.0226,147.2712,25.56,93,100,6.16,PG,1675817757
383,griffith,41.5284,-87.4237,2.72,84,0,1.54,US,1675817758
384,parker,32.7668,-97.8003,8.29,92,100,3.58,US,1675817758
385,mount isa,-20.7333,139.5,30.87,58,40,4.12,AU,1675817758
386,abaza,52.655,90.0928,-14.3,96,72,2.13,RU,1675817759
387,tornio,65.8481,24.1466,-1.99,93,19,2.63,FI,1675817759
388,muros,42.7762,-9.0603,6.72,84,99,8.48,ES,1675817759
389,tongren,27.7172,109.1853,8.56,95,100,0.94,CN,1675817760
390,grand island,40.925,-98.342,3.44,79,0,3.09,US,1675817760
391,flin flon,54.7682,-101.865,-9.09,86,0,1.54,CA,1675817760
392,at-bashi,41.1702,75.8106,-16.81,56,18,2.28,KG,1675817760
393,north platte,41.1239,-100.7654,2.94,80,0,2.68,US,1675817761
394,krasnokholm,51.5979,54.1567,-19.88,99,54,2.67,RU,1675817761
395,petropavlovsk-kamchatskiy,53.0452,158.6483,-12.67,56,20,2.0,RU,1675817763
396,qaqortoq,60.7167,-46.0333,-24.65,67,0,3.19,GL,1675817766
397,grand bend,43.3168,-81.7498,3.32,88,100,4.92,CA,1675817767
398,lawrence,38.9717,-95.2353,7.65,31,0,3.09,US,1675817661
399,barra do garcas,-15.89,-52.2567,23.79,84,39,0.64,BR,1675817768
400,puerto montt,-41.4698,-72.9447,18.46,77,0,4.12,CL,1675817642
401,alofi,-19.0595,-169.9187,26.94,83,100,4.12,NU,1675817771
402,eyl,7.9803,49.8164,24.78,72,100,5.95,SO,1675817775
403,moreno valley,33.9375,-117.2306,19.98,25,0,4.63,US,1675817775
404,itarema,-2.9248,-39.9167,25.38,83,100,4.03,BR,1675817775
405,itupiranga,-5.1347,-49.3267,25.18,96,100,1.37,BR,1675817776
406,balfour,-26.6633,28.5902,14.27,92,100,1.27,ZA,1675817777
407,tevaitoa,-16.7833,-151.5,27.13,72,45,5.35,PF,1675817783
408,limay,14.5333,120.55,25.75,74,100,4.56,PH,1675817790
409,puerto salgar,5.463,-74.6544,25.51,80,21,0.23,CO,1675817796
410,nicoya,10.1483,-85.452,25.63,69,77,5.81,CR,1675817800
411,haldibari,26.3333,88.7667,15.0,53,5,3.24,IN,1675817806
412,lima,-12.0432,-77.0282,26.61,73,0,5.14,PE,1675817618
413,broken hill,-31.95,141.4333,28.72,18,0,5.35,AU,1675817808
414,camacupa,-12.0167,17.4833,15.58,84,100,1.02,AO,1675817808
415,padang,-0.9492,100.3543,21.03,66,90,1.45,ID,1675817746
416,san clemente,33.427,-117.612,20.34,39,0,1.34,US,1675817808
417,capacuaro,19.55,-102.05,12.93,64,72,1.36,MX,1675817811
418,north vernon,39.0062,-85.6236,11.52,75,100,3.29,US,1675817811
419,ifakara,-8.1333,36.6833,21.7,98,100,0.6,TZ,1675817811
420,rio muerto,27.4167,-110.2333,18.18,30,0,6.75,MX,1675817812
421,batagay-alyta,67.8006,130.4114,-36.85,100,98,0.37,RU,1675817812
422,rabo de peixe,37.8,-25.5833,12.73,82,40,6.69,PT,1675817592
423,fort nelson,58.8053,-122.7002,-5.23,74,20,2.06,CA,1675817813
424,college,64.8569,-147.8028,-12.28,80,75,1.54,US,1675817813
425,severnoye,56.3491,78.3619,-21.79,100,94,1.46,RU,1675817813
426,kunming,25.0389,102.7183,5.96,75,0,4.0,CN,1675817814
427,flinders,-34.5833,150.8552,20.77,92,100,2.66,AU,1675817814
428,qeshm,26.9581,56.2719,18.94,76,75,2.48,IR,1675817814
429,anqing,30.5092,117.0506,8.81,79,100,4.82,CN,1675817815
430,borovskoy,53.8,64.15,-22.16,100,81,2.93,KZ,1675817815
431,vanimo,-2.6741,141.3028,25.04,95,100,3.35,PG,1675817815
432,urengoy,65.9667,78.3667,-29.89,100,100,2.21,RU,1675817816
433,nagar,27.4333,77.1,12.09,43,0,2.76,IN,1675817414
434,troy,42.6056,-83.1499,4.24,79,100,3.6,US,1675817816
435,evensk,61.95,159.2333,-27.38,75,56,3.34,RU,1675817816
436,kawalu,-7.3817,108.2082,24.19,87,100,0.59,ID,1675817817
437,ankara,39.9199,32.8543,-9.49,89,61,1.19,TR,1675817817
438,sorland,67.667,12.6934,5.92,78,100,20.76,NO,1675817817
439,shakawe,-18.3667,21.85,19.92,93,100,3.31,BW,1675817817
440,mae sai,20.4335,99.8762,16.25,36,6,0.97,TH,1675817818
441,lakes entrance,-37.8811,147.981,18.98,65,10,3.68,AU,1675817818
442,mirnyy,62.5353,113.9611,-31.26,98,100,0.73,RU,1675817818
443,atasu,48.6814,71.6433,-16.82,97,100,2.13,KZ,1675817819
444,narsaq,60.9167,-46.05,-27.76,66,0,3.53,GL,1675817819
445,mamallapuram,12.6264,80.1722,23.03,77,80,0.96,IN,1675817819
446,manta,-0.95,-80.7333,28.88,74,75,3.6,EC,1675817820
447,ambulu,-8.345,113.6058,24.91,87,100,1.41,ID,1675817820
448,pitimbu,-7.4706,-34.8086,25.33,71,100,3.87,BR,1675817820
449,thunder bay,48.4001,-89.3168,-5.01,63,20,2.06,CA,1675817554
450,toora-khem,52.4675,96.11,-19.12,98,100,0.72,RU,1675817820
451,shenjiamen,29.9576,122.298,9.19,78,100,5.04,CN,1675817821
452,barsovo,61.1667,73.1667,-29.93,100,36,1.94,RU,1675817821
453,am timan,11.0297,20.2827,23.82,17,36,3.07,TD,1675817553
454,idanre,7.1127,5.1159,22.9,92,70,1.18,NG,1675817690
455,oktyabrskoye,43.0645,44.7417,-8.92,85,100,5.0,RU,1675817823
456,nogliki,51.8333,143.1667,-17.15,92,100,4.37,RU,1675817826
457,high level,58.5169,-117.136,0.06,55,20,3.6,CA,1675817831
458,faya,18.3851,42.4509,12.06,67,6,1.52,SA,1675817836
459,plettenberg bay,-34.0527,23.3716,19.1,87,100,2.14,ZA,1675817838
460,vila franca do campo,37.7167,-25.4333,13.23,81,95,4.49,PT,1675817842
461,san ignacio,17.1561,-89.0714,22.12,92,2,1.98,BZ,1675817374
462,gangawati,15.4333,76.5333,21.51,55,93,1.38,IN,1675817845
463,steinbach,50.1667,8.5667,0.57,80,0,2.06,DE,1675817849
464,buraydah,26.326,43.975,9.25,42,100,2.85,SA,1675817852
465,iquitos,-3.7481,-73.2472,26.02,83,40,1.03,PE,1675817853
466,honiara,-9.4333,159.95,29.08,74,100,3.17,SB,1675817853
467,siverek,37.755,39.3167,-1.47,77,100,3.52,TR,1675817864
468,bagotville,-28.9833,153.4167,27.14,71,100,3.44,AU,1675817868
469,maniitsoq,65.4167,-52.9,-17.65,90,100,4.59,GL,1675817870
470,jinchang,38.4953,102.1739,-2.76,57,100,2.54,CN,1675817872
471,impfondo,1.6381,18.0667,21.03,47,90,1.34,CG,1675817872
472,chenzhou,25.8,113.0333,9.37,96,100,1.32,CN,1675817872
473,lasa,46.6166,10.7002,-2.51,78,30,0.25,IT,1675817873
474,ocos,14.5094,-92.1933,25.1,68,25,3.13,GT,1675817873
475,luau,-10.7073,22.2247,17.67,93,100,1.34,AO,1675817874
476,kabare,-2.4683,28.8242,16.46,88,96,0.84,CD,1675817874
477,vallentuna,59.5344,18.0776,2.43,91,75,4.12,SE,1675817874
478,balykshi,47.0667,51.8667,-7.0,86,75,12.0,KZ,1675817874
479,troitsko-pechorsk,62.7084,56.1964,-11.53,94,100,4.14,RU,1675817875
480,luderitz,-26.6481,15.1594,18.61,83,38,8.53,NA,1675817875
481,ulagan,50.6321,87.9563,-19.87,93,100,1.22,RU,1675817875
482,pangnirtung,66.1451,-65.7125,-33.69,83,6,2.41,CA,1675817876
483,tromso,69.6496,18.957,3.01,60,100,10.29,NO,1675817585
484,artyom,40.4723,50.333,3.08,73,100,14.55,AZ,1675817876
485,chiredzi,-21.05,31.6667,20.99,77,42,0.55,ZW,1675817876
486,moree,-29.4667,149.85,29.59,34,91,5.22,AU,1675817877
487,manggar,-2.8833,108.2667,26.62,82,100,2.12,ID,1675817877
488,cyangugu,-2.4846,28.9075,15.96,89,92,0.37,RW,1675817877
489,yerbogachen,61.2767,108.0108,-30.61,100,98,1.22,RU,1675817878
490,timaru,-44.4,171.25,22.82,47,3,3.13,NZ,1675817878
491,mayo,38.8876,-76.5119,8.97,79,0,5.14,US,1675817878
492,ust-maya,60.4167,134.5333,-34.63,96,100,0.36,RU,1675817878
493,hofn,64.2539,-15.2082,0.43,61,100,9.83,IS,1675817879
494,half moon bay,37.4636,-122.4286,16.25,68,0,7.2,US,1675817879
495,kargat,55.1956,80.2811,-22.35,100,100,2.41,RU,1675817879
496,zhireken,52.8249,117.3076,-22.97,94,10,0.97,RU,1675817880
497,akdagmadeni,39.6603,35.8836,-13.55,99,100,0.4,TR,1675817880
498,baker city,44.7749,-117.8344,4.84,64,100,5.66,US,1675817880
499,astara,38.5,48.6667,4.99,98,100,2.17,AZ,1675817881
500,plainview,40.7765,-73.4673,5.27,82,0,5.14,US,1675817881
501,quatre cocos,-20.2078,57.7625,26.06,81,40,6.76,MU,1675817717
502,concordia,-31.393,-58.0209,29.32,32,0,2.68,AR,1675817881
503,nuevo ideal,24.8875,-105.0728,14.19,19,95,4.89,MX,1675817560
504,olinda,-8.0089,-34.8553,26.85,61,20,2.57,BR,1675817882
505,zhuhai,22.2769,113.5678,20.48,88,40,6.17,CN,1675817882
506,new agutaya,10.5614,119.3078,27.24,75,100,3.84,PH,1675817882
507,shubarkuduk,49.1447,56.4872,-15.15,90,16,6.21,KZ,1675817882
508,auki,-8.7676,160.7034,28.6,77,100,2.61,SB,1675817883
509,luzilandia,-3.4578,-42.3703,22.6,98,100,1.46,BR,1675817692
510,kupang,-10.1667,123.5833,29.32,79,20,4.12,ID,1675817774
511,kismayo,-0.3582,42.5454,24.6,85,13,6.78,SO,1675817883
512,port macquarie,-31.4333,152.9167,23.83,66,86,2.1,AU,1675817883
513,kloulklubed,7.0419,134.2556,28.09,77,100,8.18,PW,1675817884
514,goderich,43.7501,-81.7165,2.18,93,100,5.14,CA,1675817884
515,crawfordsville,40.0411,-86.8745,6.84,70,93,0.0,US,1675817884
516,yorosso,12.3536,-4.7761,26.65,17,100,2.11,ML,1675817885
517,sainte-marie,-20.8968,55.5496,25.09,93,75,8.23,RE,1675817885
518,gweta,-20.1833,25.2333,24.35,57,60,2.2,BW,1675817885
519,madang,-5.2246,145.7966,27.84,76,100,3.3,PG,1675817886
520,brae,60.3964,-1.353,6.71,73,100,14.14,GB,1675817886
521,mangrol,21.1167,70.1167,20.39,59,8,3.62,IN,1675817887
522,vila nova de milfontes,37.7238,-8.7828,9.03,92,4,2.81,PT,1675817887
523,george,-33.963,22.4617,18.75,94,100,2.06,ZA,1675817887
524,iwanai,42.9744,140.5089,-1.76,66,100,3.68,JP,1675817887
525,riyadh,24.6877,46.7219,13.08,41,17,2.58,SA,1675817888
526,arona,28.0996,-16.681,12.68,68,40,2.06,ES,1675817888
527,kathu,7.9178,98.3332,24.9,78,42,3.63,TH,1675817671
528,vanavara,60.34,102.2797,-19.54,99,100,1.03,RU,1675817888
529,birao,10.2849,22.7882,23.19,16,14,5.3,CF,1675817889
530,kungurtug,50.5994,97.5228,-26.18,99,39,0.75,RU,1675817889
531,lerwick,60.1545,-1.1494,7.0,74,98,14.32,GB,1675817889
532,walvis bay,-22.9575,14.5053,18.94,88,34,2.06,NA,1675817889
533,myaundzha,63.0494,147.1858,-33.89,96,98,0.83,RU,1675817890
534,mokobeng,-22.9965,27.6678,22.3,57,9,0.83,BW,1675817890
535,makasar,-5.14,119.4221,25.03,78,40,3.6,ID,1675817890
536,ternate,0.8,127.4,24.84,92,100,4.93,ID,1675817891
537,mashhad,36.297,59.6062,9.08,61,75,3.09,IR,1675817891
538,sisimiut,66.9395,-53.6735,-25.4,95,100,1.3,GL,1675817891
539,dasoguz,41.8363,59.9666,4.97,81,0,6.17,TM,1675817891
540,etchoropo,26.7667,-109.6667,20.23,48,0,9.97,MX,1675817892
541,sabang,5.8933,95.3214,27.39,74,100,6.26,ID,1675817892
542,chapleau,47.8405,-83.4034,-1.95,93,100,3.6,CA,1675817892
543,tilichiki,60.4667,166.1,-29.17,90,73,4.56,RU,1675817893
544,dzilam gonzalez,21.2833,-88.9333,26.16,61,10,3.93,MX,1675817893
545,indianola,41.3581,-93.5574,3.27,65,0,1.99,US,1675817893
546,sechura,-5.5569,-80.8222,25.2,72,97,6.14,PE,1675817894
547,mucurapo,10.6667,-61.5333,25.07,78,8,3.75,TT,1675817894
548,urumqi,43.801,87.6005,-9.47,93,100,1.0,CN,1675817761
549,havelock,34.8791,-76.9013,12.75,72,0,3.09,US,1675817894
550,southbridge,42.0751,-72.0334,0.87,71,100,1.79,US,1675817894
551,rio bueno,-40.3167,-72.9667,22.08,64,0,1.6,CL,1675817895
552,caceres,39.522,-6.3748,6.15,85,100,3.71,ES,1675817895
553,tateyama,34.9833,139.8667,10.61,74,100,5.97,JP,1675817895
554,vila velha,-20.3297,-40.2925,26.97,90,75,4.12,BR,1675817812
555,jabonga,9.3431,125.5156,26.29,71,100,1.29,PH,1675817896
556,dutse,11.7594,9.3392,19.61,23,75,3.96,NG,1675817896
557,lazarev,52.225,141.5131,-22.81,92,100,7.24,RU,1675817896
558,calamar,10.2511,-74.9146,26.38,72,5,2.78,CO,1675817896
559,tecoanapa,16.5167,-98.75,25.33,74,10,2.91,MX,1675817897
560,kemijarvi,66.7131,27.4306,-4.77,91,14,3.03,FI,1675817897
561,winnemucca,40.973,-117.7357,4.74,53,100,2.36,US,1675817897
562,shintomi,32.0785,131.4723,10.62,82,83,1.17,JP,1675817898
563,ust-nera,64.5667,143.2,-37.9,98,79,0.38,RU,1675817898
564,adre,13.4667,22.2,18.35,24,46,9.06,TD,1675817898
565,vrangel,42.7297,133.0839,-4.85,51,4,3.19,RU,1675817899
566,grindavik,63.8424,-22.4338,-3.03,100,75,13.38,IS,1675817899
567,juruti,-2.1522,-56.0922,23.83,94,100,0.97,BR,1675817899
568,mandera,3.9366,41.867,24.55,61,3,5.38,KE,1675817877
